Date,AAPL close,AAPL signal,Cash,AAPL shorted,AAPL bought,AAPL cash,AAPL sold,Daily_Ret
2003-01-14,0.2608928680419922,0,12432.329265351362,0,0,12432.329265351362,0,0.0
2003-01-15,0.2576785683631897,0,12432.329265351362,0,0,12432.329265351362,0,0.0
2003-01-16,0.26107141375541687,0,12432.329265351362,0,0,12432.329265351362,0,0.0
2003-01-17,0.2517857253551483,-1,11844.314250870988,0,0,11844.314250870988,0,-0.04729725234346549
2003-01-21,0.25035715103149414,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-22,0.24785713851451874,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-23,0.2530357241630554,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-24,0.24642856419086456,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-27,0.25232142210006714,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-28,0.260357141494751,1,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-29,0.2666071355342865,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-30,0.2557142972946167,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-01-31,0.2564285695552826,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-03,0.26178571581840515,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-04,0.2607142925262451,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-05,0.25803571939468384,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-06,0.2576785683631897,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-07,0.2526785731315613,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-10,0.2562499940395355,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-11,0.2562499940395355,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-12,0.2569642961025238,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-13,0.2596428692340851,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-14,0.2619642913341522,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-18,0.27267858386039734,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-19,0.2651785612106323,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-20,0.26374998688697815,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-21,0.2678571343421936,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-24,0.2632142901420593,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-25,0.26821428537368774,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-26,0.2589285671710968,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-27,0.2653571367263794,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-02-28,0.2680357098579407,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-03-03,0.2616071403026581,0,11844.314250870988,0,0,11844.314250870988,0,0.0
2003-03-04,0.25999999046325684,-1,11828.06653426236,0,0,11828.06653426236,0,-0.0013717735163463196
2003-03-05,0.26107141375541687,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-06,0.25999999046325684,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-07,0.259464293718338,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-10,0.25660714507102966,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-11,0.25410714745521545,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-12,0.2539285719394684,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-13,0.2628571391105652,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-14,0.2639285624027252,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-17,0.2680357098579407,1,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-18,0.2678571343421936,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-19,0.26696428656578064,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-20,0.26625001430511475,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-21,0.2678571343421936,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-24,0.25660714507102966,0,11828.06653426236,0,0,11828.06653426236,0,0.0
2003-03-25,0.25982141494750977,-1,11465.580405887435,0,0,11465.580405887435,0,-0.030646270658430286
2003-03-26,0.25732141733169556,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-03-27,0.25874999165534973,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-03-28,0.2601785659790039,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-03-31,0.2524999976158142,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-01,0.25285714864730835,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-02,0.2607142925262451,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-03,0.2582142949104309,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-04,0.25732141733169556,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-07,0.25874999165534973,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-08,0.25803571939468384,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-09,0.2533928453922272,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-10,0.25660714507102966,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-11,0.23571428656578064,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-14,0.24250000715255737,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-15,0.239107146859169,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-16,0.23642857372760773,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-17,0.23428571224212646,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-21,0.2346428632736206,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-22,0.24124999344348907,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-23,0.24250000715255737,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-24,0.23999999463558197,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-25,0.23839285969734192,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-28,0.2475000023841858,1,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-29,0.25107142329216003,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-04-30,0.2539285719394684,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-01,0.2564285695552826,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-02,0.25803571939468384,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-05,0.28732141852378845,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-06,0.3125,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-07,0.3151785731315613,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-08,0.3214285671710968,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-09,0.32678571343421936,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-12,0.33142855763435364,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-13,0.333392858505249,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-14,0.33125001192092896,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-15,0.33446428179740906,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-16,0.33571428060531616,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-19,0.3232142925262451,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-20,0.3176785707473755,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-21,0.3187499940395355,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-22,0.3257142901420593,0,11465.580405887435,0,0,11465.580405887435,0,0.0
2003-05-23,0.3271428644657135,-1,15155.081941864413,0,0,15155.081941864413,0,0.32178933864372583
2003-05-27,0.33714285492897034,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-05-28,0.3264285624027252,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-05-29,0.3232142925262451,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-05-30,0.32053571939468384,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-02,0.31160715222358704,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-03,0.3091071546077728,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-04,0.3142857253551483,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-05,0.3149999976158142,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-06,0.3062500059604645,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-09,0.2998214364051819,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-10,0.3067857027053833,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-11,0.31160715222358704,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-12,0.31732141971588135,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-13,0.3110714256763458,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-16,0.32624998688697815,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-17,0.32482144236564636,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-18,0.34142857789993286,1,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-19,0.341785728931427,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-20,0.34285715222358704,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-23,0.3403571546077728,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-24,0.335357129573822,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-25,0.34089285135269165,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-26,0.3444642722606659,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-27,0.33446428179740906,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-06-30,0.3403571546077728,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-07-01,0.34089285135269165,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-07-02,0.34410715103149414,0,15155.081941864413,0,0,15155.081941864413,0,0.0
2003-07-03,0.34160715341567993,-1,15163.008421219492,0,0,15163.008421219492,0,0.0005230245131953026
2003-07-07,0.35482141375541687,1,15163.008421219492,0,0,15163.008421219492,0,0.0
2003-07-08,0.3642857074737549,0,15163.008421219492,0,0,15163.008421219492,0,0.0
2003-07-09,0.355178564786911,0,15163.008421219492,0,0,15163.008421219492,0,0.0
2003-07-10,0.3496428430080414,0,15163.008421219492,0,0,15163.008421219492,0,0.0
2003-07-11,0.3544642925262451,0,15163.008421219492,0,0,15163.008421219492,0,0.0
2003-07-14,0.3553571403026581,0,15163.008421219492,0,0,15163.008421219492,0,0.0
2003-07-15,0.3501785695552826,-1,14964.600199573733,0,0,14964.600199573733,0,-0.013085016913141123
2003-07-16,0.35482141375541687,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-17,0.3732142746448517,1,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-18,0.3725000023841858,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-21,0.3680357038974762,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-22,0.37142857909202576,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-23,0.3712500035762787,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-24,0.36625000834465027,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-25,0.3846428692340851,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-28,0.37482142448425293,0,14964.600199573733,0,0,14964.600199573733,0,0.0
2003-07-29,0.3700000047683716,-1,14835.71910658545,0,0,14835.71910658545,0,-0.008612398010603428
2003-07-30,0.3621428608894348,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-07-31,0.3764285743236542,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-01,0.37017858028411865,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-04,0.3787499964237213,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-05,0.36392858624458313,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-06,0.35053572058677673,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-07,0.3558928668498993,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-08,0.3507142961025238,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-11,0.35107141733169556,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-12,0.35178571939468384,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-13,0.3603571355342865,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-14,0.3566071391105652,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-15,0.3519642949104309,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-18,0.36321428418159485,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-19,0.3628571331501007,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-20,0.37517857551574707,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-21,0.3871428668498993,1,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-22,0.37285715341567993,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-25,0.3725000023841858,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-26,0.37589284777641296,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-27,0.38357141613960266,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-28,0.39625000953674316,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-08-29,0.4037500023841858,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-02,0.4080357253551483,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-03,0.40982142090797424,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-04,0.4076785743236542,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-05,0.4017857015132904,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-08,0.40607142448425293,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-09,0.39946427941322327,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-10,0.3960714340209961,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-11,0.4028571546077728,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-12,0.4124999940395355,0,14835.71910658545,0,0,14835.71910658545,0,0.0
2003-09-15,0.3966071307659149,-1,15198.399587181877,0,0,15198.399587181877,0,0.02444643754649123
2003-09-16,0.3992857038974762,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-17,0.39500001072883606,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-18,0.40857142210006714,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-19,0.4032142758369446,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-22,0.3942857086658478,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-23,0.4005357027053833,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-24,0.3807142972946167,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-25,0.3648214340209961,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-26,0.36946427822113037,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-29,0.38035714626312256,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-09-30,0.3700000047683716,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-01,0.3712500035762787,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-02,0.3673214316368103,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-03,0.38732144236564636,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-06,0.3980357050895691,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-07,0.414642870426178,1,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-08,0.41178572177886963,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-09,0.41874998807907104,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-10,0.4228571355342865,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-13,0.4348214268684387,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-14,0.43839284777641296,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-15,0.4432142972946167,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-16,0.4151785671710968,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-17,0.40625,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-20,0.414642870426178,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-21,0.4139285683631897,0,15198.399587181877,0,0,15198.399587181877,0,0.0
2003-10-22,0.40642857551574707,-1,14897.311240365818,0,0,14897.311240365818,0,-0.019810529726432047
2003-10-23,0.4105357229709625,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-10-24,0.4035714268684387,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-10-27,0.4035714268684387,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-10-28,0.4235714375972748,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-10-29,0.42303571105003357,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-10-30,0.41232141852378845,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-10-31,0.4087499976158142,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-03,0.4133928716182709,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-04,0.40910714864730835,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-05,0.4112499952316284,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-06,0.41285714507102966,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-07,0.4017857015132904,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-10,0.3910714387893677,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-11,0.3846428692340851,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-12,0.3987500071525574,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-13,0.4003571569919586,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-14,0.3832142949104309,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-17,0.37732142210006714,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-18,0.36446428298950195,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-19,0.364642858505249,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-20,0.36392858624458313,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-21,0.3621428608894348,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-24,0.3776785731315613,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-25,0.3692857027053833,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-26,0.3700000047683716,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-11-28,0.37339285016059875,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-01,0.3876785635948181,1,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-02,0.3846428692340851,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-03,0.3755357265472412,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-04,0.3776785731315613,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-05,0.3723214268684387,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-08,0.37589284777641296,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-09,0.36517858505249023,0,14897.311240365818,0,0,14897.311240365818,0,0.0
2003-12-10,0.36392858624458313,-1,13984.671652411003,0,0,13984.671652411003,0,-0.061262034016039246
2003-12-11,0.3787499964237213,1,13984.671652411003,0,0,13984.671652411003,0,0.0
2003-12-12,0.373035728931427,0,13984.671652411003,0,0,13984.671652411003,0,0.0
2003-12-15,0.36017856001853943,0,13984.671652411003,0,0,13984.671652411003,0,0.0
2003-12-16,0.35928571224212646,-1,13265.987491885497,0,0,13265.987491885497,0,-0.05139084980959163
2003-12-17,0.35499998927116394,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-18,0.3578571379184723,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-19,0.35178571939468384,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-22,0.3544642925262451,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-23,0.35374999046325684,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-24,0.36446428298950195,1,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-26,0.3710714280605316,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-29,0.3776785731315613,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-30,0.3799999952316284,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2003-12-31,0.38160714507102966,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-02,0.3799999952316284,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-05,0.395892858505249,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-06,0.39446428418159485,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-07,0.40339285135269165,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-08,0.4171428680419922,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-09,0.4107142984867096,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-12,0.42375001311302185,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-13,0.43071427941322327,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-14,0.43214285373687744,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-15,0.4080357253551483,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-16,0.4057142734527588,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-20,0.40589284896850586,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-21,0.4037500023841858,0,13265.987491885497,0,0,13265.987491885497,0,0.0
2004-01-22,0.3960714340209961,-1,14416.443352192704,0,0,14416.443352192704,0,0.086722218079198
2004-01-23,0.4028571546077728,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-01-26,0.4108928442001343,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-01-27,0.4119642972946167,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-01-28,0.40214285254478455,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-01-29,0.4050000011920929,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-01-30,0.4028571546077728,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-02,0.3985714316368103,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-03,0.39750000834465027,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-04,0.3891071379184723,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-05,0.4003571569919586,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-06,0.4055357277393341,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-09,0.4048214256763458,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-10,0.41035714745521545,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-11,0.42500001192092896,1,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-12,0.42375001311302185,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-13,0.4107142984867096,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-17,0.41357141733169556,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-18,0.41535714268684387,0,14416.443352192704,0,0,14416.443352192704,0,0.0
2004-02-19,0.4012500047683716,-1,13610.818356603959,0,0,13610.818356603959,0,-0.05588236820326509
2004-02-20,0.4000000059604645,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-02-23,0.39625000953674316,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-02-24,0.3992857038974762,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-02-25,0.40732142329216003,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-02-26,0.4114285707473755,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-02-27,0.427142858505249,1,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-01,0.42892858386039734,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-02,0.42517855763435364,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-03,0.427142858505249,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-04,0.44928571581840515,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-05,0.47749999165534973,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-08,0.4642857015132904,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-09,0.4839285612106323,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-10,0.4942857027053833,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-11,0.4848214387893677,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-12,0.49214285612106323,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-15,0.47232142090797424,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-16,0.4610714316368103,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-17,0.46767857670783997,0,13610.818356603959,0,0,13610.818356603959,0,0.0
2004-03-18,0.458392858505249,-1,14606.593107778095,0,0,14606.593107778095,0,0.07316053488370788
2004-03-19,0.4617857038974762,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-22,0.4617857038974762,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-23,0.4516071379184723,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-24,0.4553571343421936,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-25,0.47982141375541687,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-26,0.4828571379184723,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-29,0.49839285016059875,1,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-30,0.4985714256763458,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-03-31,0.4828571379184723,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-04-01,0.4841071367263794,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-04-02,0.4910714328289032,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-04-05,0.5057142972946167,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-04-06,0.4969642758369446,0,14606.593107778095,0,0,14606.593107778095,0,0.0
2004-04-07,0.48767855763435364,-1,14292.585169425567,0,0,14292.585169425567,0,-0.021497685054656435
2004-04-08,0.491607129573822,0,14292.585169425567,0,0,14292.585169425567,0,0.0
2004-04-12,0.5007143020629883,0,14292.585169425567,0,0,14292.585169425567,0,0.0
2004-04-13,0.4808928668498993,0,14292.585169425567,0,0,14292.585169425567,0,0.0
2004-04-14,0.4757142961025238,0,14292.585169425567,0,0,14292.585169425567,0,0.0
